"Time";"JN02LM01_FE";"JN02_TE02";"JN02_TE11";"JN02LM01_T1";"JN02LM01_T2";"JN01_TE12";"JN01_TE13";"JN01LM01_FE";"JN01LM01_T1";"JN01LM01_T2";"JN01_TE01";"JN01_TE02";"JN01_TE03";"KS01_TE22";"KS01_TE21";"JN01LM02_FE";"JN01LM02_T1";"JN01LM02_T2";"JN01_TE11";"JN01_TV01"
"2018-05-07T07:30:00+03:00";0.045;10.167;11.268;11.1;10.967;10.408;10.742;0.208;9.27;10.032;9.572;8.77;8.87;23.39;22.144;0.105;11.2;10.047;9.864;100
"2018-05-07T07:45:00+03:00";0.061;8.514;11.2;10.964;9.081;9.164;10.28;0.343;9.303;11.014;11.829;8.808;13.912;21.771;17.893;0.289;10.896;8.319;8.432;51.111
"2018-05-07T08:00:00+03:00";0.007;10.817;11.208;11.548;10.249;10.882;9.821;0.261;9.132;17.309;15.961;8.682;16.042;15.264;10.64;0.207;10.281;10.669;10.546;0
"2018-05-07T08:15:00+03:00";0.002;11.792;11.298;13.09;12.362;11.16;10.318;0.252;10.687;14.491;13.946;10.279;14.154;13.33;11.053;0.209;10.793;10.993;10.842;0
"2018-05-07T08:30:00+03:00";0.001;12.771;11.422;13.783;13.106;11.381;10.561;0.256;10.636;13.376;13.237;10.131;13.1;12.206;10.636;0.203;11.083;11.251;11.09;0
"2018-05-07T08:45:00+03:00";0.001;12.468;11.688;13.993;13.733;11.501;10.74;0.27;10.578;12.271;12.07;10.044;12.097;11.373;9.808;0.211;11.286;11.443;11.193;0
"2018-05-07T09:00:00+03:00";0;12.666;12.086;14.129;14.458;11.51;10.872;0.275;10.47;11.414;10.84;9.952;11.426;12.629;9.584;0.226;11.364;11.411;11.203;0
"2018-05-07T09:15:00+03:00";0;13.427;12.669;14.693;14.97;11.58;10.916;0.252;10.314;11.094;10.861;9.752;11.768;13.533;9.486;0.211;11.473;11.5;11.293;0
"2018-05-07T09:30:00+03:00";0;14.154;13.483;15.504;15.452;11.608;10.968;0.234;10.092;11.2;10.916;9.539;12.126;13.683;9.154;0.212;11.5;11.5;11.3;0
"2018-05-07T09:45:00+03:00";0.001;14.367;14.47;16.428;15.849;11.896;11.001;0.234;10;11.3;10.997;9.5;12.221;13.794;9.092;0.212;11.57;11.593;11.379;8.889
"2018-05-07T10:00:00+03:00";0.073;12.421;15.52;16.503;13.243;13.503;11.163;0.208;10;10.754;10.42;9.481;9.628;14.33;9.902;0.118;11.674;10.898;10.709;100
"2018-05-07T10:15:00+03:00";0.084;12.969;16.586;17.676;13.311;14.202;11.25;0.207;9.916;10.673;10.358;9.35;9.493;14.858;11.222;0.103;11.8;10.696;10.558;100
"2018-05-07T10:30:00+03:00";0.094;13.586;17.658;18.717;13.897;14.897;11.364;0.207;9.8;10.6;10.306;9.233;9.379;15.247;12.337;0.104;11.88;10.6;10.5;100
"2018-05-07T10:45:00+03:00";0.103;14.186;18.613;19.64;14.518;15.481;11.582;0.207;9.739;10.63;10.362;9.192;9.3;15.597;13.278;0.104;12.098;10.63;10.529;100
"2018-05-07T11:00:00+03:00";0.109;14.65;19.327;20.22;14.927;15.896;11.794;0.206;9.7;10.7;10.4;9.123;9.3;15.893;14.144;0.104;12.301;10.7;10.6;100
"2018-05-07T11:15:00+03:00";0.115;14.792;20.098;21.164;15.311;15.314;12.007;0.259;9.7;10.822;10.413;9.114;9.3;16.191;14.963;0.188;12.531;10.737;10.466;100
"2018-05-07T11:30:00+03:00";0.125;15.873;21.058;22.218;15.964;16.741;12.532;0.212;9.7;11.019;10.604;9.142;9.304;16.434;15.651;0.115;13.039;10.701;10.798;100
"2018-05-07T11:45:00+03:00";0.132;16.459;22.012;23.142;16.338;17.271;12.544;0.235;9.737;10.724;10.68;9.156;9.31;16.733;16.268;0.141;13.099;10.78;10.643;100
"2018-05-07T12:00:00+03:00";0.138;16.696;22.837;23.89;16.903;17.107;12.752;0.238;9.746;10.841;10.503;9.148;9.299;17.05;16.844;0.171;13.302;10.632;10.6;100
"2018-05-07T12:15:00+03:00";0.141;17.19;23.554;24.696;17.354;17.614;12.96;0.252;9.761;10.894;10.619;9.158;9.277;17.383;17.384;0.177;13.513;10.864;10.703;100
"2018-05-07T12:30:00+03:00";0.141;17.523;24.329;25.18;17.74;18.033;13.197;0.239;9.781;11.294;10.802;9.183;9.322;17.708;17.909;0.158;13.734;11.121;10.843;100
"2018-05-07T12:45:00+03:00";0.141;18.103;24.763;25.756;18.512;18.824;13.389;0.219;9.769;11.37;10.936;9.213;9.353;18.028;18.381;0.144;13.927;11.424;11.064;100
"2018-05-07T13:00:00+03:00";0.142;19.038;25.746;26.947;19.178;19.926;13.54;0.209;9.8;11.458;11.18;9.248;9.362;18.357;18.803;0.112;14.071;11.469;11.372;100
"2018-05-07T13:15:00+03:00";0.142;19.762;26.736;27.902;19.824;20.92;13.728;0.207;9.863;11.51;11.162;9.3;9.442;18.689;19.261;0.113;14.227;11.533;11.378;100
"2018-05-07T13:30:00+03:00";0.142;20.212;27.52;28.699;20.423;21.497;13.879;0.207;9.9;11.581;11.214;9.3;9.492;19.008;19.689;0.108;14.402;11.566;11.4;100
"2018-05-07T13:45:00+03:00";0.142;20.717;28.502;29.749;20.993;22.108;14.044;0.206;9.9;11.615;11.298;9.315;9.5;19.366;20.074;0.109;14.56;11.615;11.483;100
"2018-05-07T14:00:00+03:00";0.142;21.181;29.379;30.563;21.45;22.604;14.337;0.206;9.9;11.738;11.392;9.384;9.5;19.691;20.444;0.109;14.83;11.738;11.584;100
"2018-05-07T14:15:00+03:00";0.142;21.618;30.173;31.321;21.918;23.127;14.626;0.206;9.969;11.854;11.517;9.4;9.531;20.012;20.788;0.109;15.124;11.839;11.701;100
"2018-05-07T14:30:00+03:00";0.142;21.947;30.801;31.896;22.247;23.501;14.923;0.206;10;11.99;11.634;9.449;9.6;20.317;21.147;0.11;15.404;11.971;11.819;100
"2018-05-07T14:45:00+03:00";0.142;22.283;31.339;32.436;22.561;23.874;15.187;0.206;10.008;12.113;11.743;9.5;9.6;20.609;21.453;0.11;15.668;12.081;11.928;100
"2018-05-07T15:00:00+03:00";0.142;22.573;31.863;32.979;22.873;24.213;15.421;0.206;10.091;12.222;11.861;9.516;9.638;20.912;21.79;0.11;15.898;12.199;12.046;100
"2018-05-07T15:15:00+03:00";0.143;22.176;32.264;33.312;22.739;23.19;15.651;0.228;10.102;12.441;11.984;9.584;9.718;21.218;22.112;0.144;16.12;12.413;12.08;100
"2018-05-07T15:30:00+03:00";0.142;22.613;32.53;33.534;22.818;23.698;16.227;0.206;10.2;12.698;12.2;9.628;9.8;21.458;22.411;0.113;16.694;12.578;12.43;100
"2018-05-07T15:45:00+03:00";0.142;22.796;32.697;33.6;22.777;24.106;16.388;0.23;10.281;12.487;12.391;9.737;9.897;21.733;22.718;0.147;16.924;12.651;12.489;100
"2018-05-07T16:00:00+03:00";0.143;22.272;32.7;33.558;22.834;23.023;16.411;0.249;10.324;12.627;12.423;9.807;9.992;22.02;23.019;0.183;16.949;12.597;12.449;100
"2018-05-07T16:15:00+03:00";0.143;22.029;32.488;33.043;22.49;22.849;16.494;0.252;10.4;12.943;12.429;9.863;10;22.291;23.299;0.181;17.039;12.741;12.508;100
"2018-05-07T16:30:00+03:00";0.142;21.967;32.092;32.672;22.216;22.732;16.532;0.239;10.43;13.103;12.422;9.922;10.016;22.539;23.562;0.15;17.101;12.934;12.572;100
"2018-05-07T16:45:00+03:00";0.142;21.703;31.719;32.159;21.886;22.506;16.544;0.232;10.469;12.864;12.539;9.953;10.06;22.808;23.784;0.152;17.106;12.924;12.583;100
"2018-05-07T17:00:00+03:00";0.142;21.451;31.212;31.383;22.243;22.288;16.52;0.222;10.5;12.779;12.532;9.986;10.07;23.036;24.003;0.134;17.074;12.783;12.683;100
"2018-05-07T17:15:00+03:00";0.142;21.302;30.367;30.506;21.736;22.212;16.453;0.221;10.514;12.88;12.577;10;10.1;23.276;24.237;0.135;17.022;12.943;12.789;100
"2018-05-07T17:30:00+03:00";0.142;21.306;29.868;30.271;21.293;22.376;16.413;0.225;10.523;13.136;12.596;10;10.107;23.496;24.454;0.144;16.932;12.904;12.729;100
"2018-05-07T17:45:00+03:00";0.142;20.843;29.271;29.389;21.148;21.799;16.302;0.208;10.552;13.024;12.597;10;10.116;23.67;24.648;0.116;16.877;13.04;12.863;100
"2018-05-07T18:00:00+03:00";0.142;20.841;28.708;29.09;21.234;22.087;16.227;0.206;10.54;12.844;12.452;10;10.108;23.873;24.841;0.111;16.767;12.874;12.7;100
"2018-05-07T18:15:00+03:00";0.141;20.443;28.239;28.419;20.897;21.628;16.1;0.206;10.504;12.8;12.4;10;10.1;24.07;25.016;0.111;16.62;12.8;12.612;100
"2018-05-07T18:30:00+03:00";0.142;20.103;27.619;27.738;20.519;21.266;16.1;0.206;10.5;12.8;12.4;10;10.1;24.26;25.16;0.111;16.6;12.8;12.6;100
"2018-05-07T18:45:00+03:00";0.142;19.921;27.131;27.314;20.3;20.983;16.077;0.206;10.5;12.784;12.361;10;10.1;24.438;25.316;0.111;16.6;12.77;12.6;100
"2018-05-07T19:00:00+03:00";0.142;19.397;26.36;26.368;19.859;20.44;16;0.206;10.5;12.7;12.3;10;10.092;24.611;25.448;0.111;16.552;12.7;12.581;100
"2018-05-07T19:15:00+03:00";0.142;18.848;25.423;25.38;19.324;19.894;15.934;0.206;10.5;12.7;12.3;10;10.1;24.787;25.587;0.11;16.472;12.7;12.5;100
"2018-05-07T19:30:00+03:00";0.14;17.833;24.366;24.192;18.373;18.436;15.847;0.234;10.5;12.549;12.299;9.992;10.1;24.953;25.723;0.146;16.378;12.419;12.383;100
"2018-05-07T19:45:00+03:00";0.132;17.09;23.338;23.239;17.727;17.674;15.841;0.231;10.5;12.764;12.27;10;10.1;25.087;25.824;0.147;16.406;12.87;12.342;100
"2018-05-07T20:00:00+03:00";0.125;16.518;22.309;22.127;16.921;17.354;15.571;0.214;10.508;12.713;12.181;10;10.1;25.212;25.904;0.117;16.113;12.506;12.441;100
"2018-05-07T20:15:00+03:00";0.116;15.623;21.184;20.906;15.943;16.447;15.232;0.231;10.507;12.268;12.109;10;10.116;25.3;26.007;0.145;15.759;12.382;12.151;100
"2018-05-07T20:30:00+03:00";0.109;14.959;20.39;20.076;15.454;15.639;14.867;0.23;10.516;12.126;11.806;9.986;10.093;25.399;26.077;0.141;15.442;12.214;11.963;100
"2018-05-07T20:45:00+03:00";0.105;14.466;19.702;19.357;14.936;15.18;14.534;0.231;10.467;11.938;11.657;9.96;10.06;25.492;26.122;0.144;15.171;12.008;11.789;100
"2018-05-07T21:00:00+03:00";0.098;14.04;18.954;18.569;14.67;14.799;14.304;0.238;10.423;11.79;11.658;9.88;10;25.596;26.196;0.156;14.909;11.797;11.75;100
"2018-05-07T21:15:00+03:00";0.091;13.636;18.22;17.812;14.402;14.457;14.042;0.236;10.384;12.048;11.571;9.838;10;25.614;26.2;0.164;14.657;11.76;11.682;100
"2018-05-07T21:30:00+03:00";0.087;13.459;17.561;17.138;13.983;14.341;13.877;0.221;10.308;12;11.566;9.8;9.984;25.7;26.217;0.13;14.401;11.99;11.838;100
"2018-05-07T21:45:00+03:00";0.082;13.237;17.15;16.724;13.856;14.154;13.702;0.216;10.3;11.833;11.429;9.8;9.929;25.7;26.277;0.12;14.249;11.857;11.657;100
"2018-05-07T22:00:00+03:00";0.079;12.894;16.629;16.15;13.576;13.788;13.593;0.208;10.3;11.711;11.387;9.771;9.893;25.721;26.292;0.108;14.141;11.756;11.6;100
"2018-05-07T22:15:00+03:00";0.076;12.701;16.218;15.726;13.371;13.563;13.492;0.207;10.231;11.67;11.3;9.7;9.8;25.784;26.284;0.107;14.031;11.684;11.501;100
"2018-05-07T22:30:00+03:00";0.073;12.53;15.906;15.434;13.222;13.368;13.368;0.207;10.2;11.6;11.23;9.66;9.8;25.8;26.251;0.107;13.938;11.6;11.446;100
"2018-05-07T22:45:00+03:00";0.072;12.402;15.653;15.174;13.079;13.201;13.273;0.207;10.2;11.528;11.2;9.6;9.792;25.8;26.207;0.107;13.82;11.573;11.4;100
"2018-05-07T23:00:00+03:00";0.07;12.279;15.406;14.92;12.949;13.041;13.141;0.208;10.179;11.5;11.126;9.6;9.754;25.8;26.2;0.107;13.704;11.5;11.333;100
"2018-05-07T23:15:00+03:00";0.069;12.192;15.254;14.777;12.847;12.946;13.047;0.208;10.1;11.417;11.1;9.6;9.709;25.8;26.199;0.107;13.6;11.431;11.3;100
"2018-05-07T23:30:00+03:00";0.071;11.934;15.13;14.682;12.481;12.528;12.881;0.234;10.1;11.39;10.996;9.584;9.7;25.8;26.116;0.144;13.433;11.449;11.04;100
"2018-05-07T23:45:00+03:00";0.07;11.709;14.941;14.479;12.4;12.311;12.73;0.22;10.1;11.177;10.8;9.542;9.694;25.8;26.1;0.14;13.326;11.064;10.879;100
"2018-05-08T00:00:00+03:00";0.066;11.574;14.567;14.097;12.433;12.091;12.557;0.218;10.086;11.088;10.627;9.5;9.639;25.8;26.054;0.122;13.109;11.184;10.781;100
"2018-05-08T00:15:00+03:00";0.066;11.596;14.269;13.853;12.021;12.223;12.369;0.213;10.016;11.146;10.848;9.478;9.592;25.753;26;0.129;12.909;10.929;10.964;100
"2018-05-08T00:30:00+03:00";0.067;11.186;14.073;13.641;11.718;11.713;12.147;0.254;9.962;10.474;10.474;9.377;9.539;25.708;25.921;0.157;12.757;10.676;10.506;100
"2018-05-08T00:45:00+03:00";0.064;11.209;13.886;13.458;11.832;11.707;12.056;0.254;9.936;10.922;10.488;9.334;9.504;25.7;25.892;0.174;12.622;10.68;10.586;100
"2018-05-08T01:00:00+03:00";0.062;11.182;13.727;13.304;11.85;11.71;11.978;0.232;9.893;10.897;10.574;9.316;9.471;25.7;25.811;0.145;12.553;10.894;10.634;100
"2018-05-08T01:15:00+03:00";0.058;11.323;13.554;13.131;12.06;11.853;11.984;0.209;9.883;10.931;10.642;9.3;9.482;25.7;25.754;0.107;12.5;10.981;10.859;100
"2018-05-08T01:30:00+03:00";0.057;11.23;13.389;12.989;12.022;11.782;12;0.208;9.854;10.886;10.57;9.3;9.47;25.622;25.7;0.106;12.5;10.9;10.8;100
"2018-05-08T01:45:00+03:00";0.056;11.2;13.223;12.836;12;11.7;12;0.208;9.88;10.9;10.592;9.3;9.472;25.6;25.604;0.105;12.5;10.9;10.8;100
"2018-05-08T02:00:00+03:00";0.054;11.14;13.048;12.689;11.963;11.61;12;0.208;9.8;10.9;10.549;9.3;9.414;25.593;25.556;0.105;12.5;10.9;10.8;100
"2018-05-08T02:15:00+03:00";0.053;11.101;12.931;12.561;11.9;11.591;12;0.208;9.8;10.883;10.508;9.293;9.408;25.538;25.446;0.105;12.5;10.886;10.77;100
"2018-05-08T02:30:00+03:00";0.052;11.1;12.836;12.5;11.9;11.523;11.958;0.208;9.8;10.8;10.5;9.286;9.4;25.5;25.394;0.106;12.5;10.828;10.743;100
"2018-05-08T02:45:00+03:00";0.052;11.1;12.771;12.402;11.848;11.5;11.9;0.208;9.8;10.8;10.5;9.292;9.4;25.447;25.308;0.106;12.47;10.8;10.7;100
"2018-05-08T03:00:00+03:00";0.051;11.078;12.722;12.4;11.816;11.477;11.9;0.208;9.8;10.8;10.5;9.237;9.392;25.4;25.231;0.106;12.4;10.8;10.7;100
"2018-05-08T03:15:00+03:00";0.052;10.697;12.629;12.307;11.754;11.073;11.796;0.248;9.8;10.418;10.308;9.224;9.4;25.4;25.182;0.167;12.364;10.421;10.291;100
"2018-05-08T03:30:00+03:00";0.054;10.882;12.6;12.284;11.433;11.19;11.712;0.227;9.8;10.853;10.171;9.236;9.393;25.327;25.1;0.133;12.25;10.809;10.422;100
"2018-05-08T03:45:00+03:00";0.054;10.668;12.526;12.218;11.364;11.107;11.522;0.236;9.762;10.307;10.33;9.17;9.31;25.3;25.018;0.145;12.051;10.286;10.332;100
"2018-05-08T04:00:00+03:00";0.055;10.471;12.484;12.168;11.228;10.798;11.349;0.248;9.716;10.253;10.003;9.123;9.261;25.283;24.946;0.181;11.908;9.894;9.998;100
"2018-05-08T04:15:00+03:00";0.056;10.372;12.4;12.107;11.092;10.735;11.28;0.249;9.674;10.125;9.866;9.084;9.207;25.2;24.843;0.17;11.847;9.938;9.979;100
"2018-05-08T04:30:00+03:00";0.052;10.503;12.394;12.08;11.419;10.893;11.252;0.233;9.661;10.481;10.101;9.08;9.187;25.193;24.772;0.147;11.783;10.359;10.111;100
"2018-05-08T04:45:00+03:00";0.051;10.574;12.292;12.014;11.442;10.948;11.222;0.232;9.57;10.094;10.092;9.076;9.168;25.11;24.662;0.138;11.723;10.25;10.181;100
"2018-05-08T05:00:00+03:00";0.052;10.727;12.23;11.914;11.348;11.118;11.244;0.223;9.608;10.594;10.216;9.084;9.184;25.1;24.582;0.128;11.748;10.482;10.436;100
"2018-05-08T05:15:00+03:00";0.048;10.717;12.134;11.834;11.514;11.09;11.281;0.215;9.607;10.513;10.186;9.1;9.2;25.004;24.472;0.115;11.784;10.556;10.417;100
"2018-05-08T05:30:00+03:00";0.048;10.7;12.048;11.778;11.5;11.056;11.33;0.208;9.63;10.5;10.2;9.1;9.2;24.986;24.4;0.105;11.844;10.5;10.4;100
"2018-05-08T05:45:00+03:00";0.047;10.7;11.984;11.7;11.5;11;11.4;0.208;9.6;10.5;10.2;9.1;9.2;24.9;24.3;0.105;11.9;10.5;10.4;100
"2018-05-08T06:00:00+03:00";0.046;10.7;11.9;11.66;11.5;11;11.4;0.208;9.6;10.5;10.2;9.1;9.2;24.829;24.221;0.105;11.9;10.5;10.4;100
"2018-05-08T06:15:00+03:00";0.046;10.7;11.881;11.6;11.5;11;11.4;0.208;9.6;10.5;10.2;9.1;9.2;24.796;24.104;0.105;11.9;10.5;10.4;100
"2018-05-08T06:30:00+03:00";0.046;10.692;11.844;11.6;11.5;11;11.4;0.208;9.6;10.5;10.2;9.1;9.2;24.686;23.972;0.105;11.9;10.5;10.408;100
"2018-05-08T06:45:00+03:00";0.046;10.692;11.8;11.6;11.5;11;11.392;0.208;9.6;10.5;10.2;9.1;9.2;24.593;23.839;0.105;11.9;10.5;10.4;100
"2018-05-08T07:00:00+03:00";0.046;10.656;11.8;11.6;11.5;10.962;11.363;0.208;9.6;10.5;10.136;9.1;9.2;24.479;23.686;0.105;11.9;10.5;10.373;100
"2018-05-08T07:15:00+03:00";0.049;10.403;11.8;11.57;11.2;10.673;11.222;0.235;9.622;10.306;10.152;9.1;9.2;24.386;23.548;0.14;11.781;10.162;10.128;100
"2018-05-08T07:30:00+03:00";0.049;10.269;11.8;11.539;10.983;10.511;11.102;0.254;9.578;9.948;9.843;9.07;9.162;24.284;23.378;0.17;11.671;9.937;9.907;100
"2018-05-08T07:45:00+03:00";0.05;10.151;11.776;11.523;10.979;10.418;10.991;0.242;9.552;10.154;9.77;9.046;9.131;24.168;23.204;0.174;11.551;10.011;9.776;100
"2018-05-08T08:00:00+03:00";0.045;10.61;11.773;11.54;11.253;11.261;10.963;0.259;9.54;11.271;11.891;8.984;12.717;21.443;17.643;0.14;11.46;10.648;10.726;50
"2018-05-08T08:15:00+03:00";0.007;11.681;12;12.211;11.913;11.767;10.813;0.232;9.703;17.079;15.766;9.299;16.014;15.291;11.172;0.21;11.347;11.714;11.446;0
"2018-05-08T08:30:00+03:00";0.002;12.162;12.153;13.216;13.086;12.024;11.13;0.276;10.869;14.438;14.499;10.428;14.582;13.656;11.309;0.2;11.674;11.86;11.702;0
"2018-05-08T08:45:00+03:00";0.001;12.229;12.473;13.822;13.867;12.102;11.263;0.296;10.801;13.778;12.726;10.28;13.508;12.83;10.589;0.233;11.836;12.098;11.81;0
"2018-05-08T09:00:00+03:00";0.001;12.288;12.817;14.504;14.087;12.177;11.371;0.466;10.806;7.943;7.581;10.078;12.197;11.814;9.578;0.213;11.948;12.09;11.823;0
"2018-05-08T09:15:00+03:00";0;12.659;13.498;15.07;14.157;12.071;11.427;0.409;9.133;7.883;8.309;8.523;11.339;11.348;7.908;0.19;12.019;11.972;11.74;0
"2018-05-08T09:30:00+03:00";0;13.212;14.354;15.547;14.438;11.616;11.472;0.242;8.8;10.768;10.026;8.326;10.422;13.349;7.906;0.19;12.069;11.647;11.132;51.111
"2018-05-08T09:45:00+03:00";0.082;10.052;15.24;16.103;10.954;10.123;11.096;0.353;9.476;7.897;7.987;9.023;9.129;14.366;9.476;0.312;11.802;7.716;7.824;100
"2018-05-08T10:00:00+03:00";0.087;12.324;16.145;16.96;12.661;13.513;10.747;0.209;9.06;9.992;9.658;8.482;8.566;15.062;10.917;0.105;11.233;9.98;9.898;100
"2018-05-08T10:15:00+03:00";0.094;12.042;16.838;17.502;12.811;12.774;10.962;0.244;9.042;9.561;9.24;8.594;8.679;15.572;12.249;0.162;11.423;9.463;9.383;100
"2018-05-08T10:30:00+03:00";0.098;12.994;17.231;17.942;13.093;13.971;11.523;0.215;9.3;10.307;10.048;8.808;8.913;16.661;13.523;0.12;11.984;10.062;10.202;100
"2018-05-08T10:45:00+03:00";0.102;13.321;17.98;18.949;13.579;14.314;11.51;0.252;9.308;10.063;9.912;8.778;8.88;17.866;14.811;0.136;12.073;9.962;9.936;100
"2018-05-08T11:00:00+03:00";0.108;14.458;19.063;20.151;14.724;15.734;11.793;0.207;9.414;10.509;10.208;8.914;9.008;18.706;15.977;0.106;12.278;10.5;10.401;100
"2018-05-08T11:15:00+03:00";0.117;14.312;20.082;21.104;14.997;14.732;11.86;0.25;9.472;10.288;9.604;8.981;9.051;19.397;16.968;0.174;12.357;10.236;9.832;100
"2018-05-08T11:30:00+03:00";0.128;15.929;21.028;22.089;15.619;16.842;12.668;0.223;9.6;10.697;10.642;9.037;9.1;20.039;17.906;0.13;13.166;10.542;10.606;100
"2018-05-08T11:45:00+03:00";0.134;16.144;22.058;23.219;16.439;16.671;12.357;0.236;9.424;10.46;10.192;8.918;9.001;20.626;18.751;0.144;12.948;10.456;10.312;100
"2018-05-08T12:00:00+03:00";0.14;17.618;23.116;24.212;17.838;18.644;12.716;0.207;9.604;10.954;10.646;9.067;9.16;21.126;19.511;0.107;13.25;10.95;10.853;100
"2018-05-08T12:15:00+03:00";0.142;17.56;23.99;25.079;17.776;18.143;12.748;0.236;9.594;11.047;10.633;9.096;9.188;21.446;20.133;0.155;13.247;10.81;10.699;100
"2018-05-08T12:30:00+03:00";0.142;18.333;25.062;26.2;18.769;19.061;13.4;0.218;9.7;11.214;10.951;9.116;9.3;21.729;20.613;0.128;13.886;11.254;11.047;100
"2018-05-08T12:45:00+03:00";0.142;19.24;25.9;26.937;19.108;20.313;13.654;0.216;9.763;11.391;11.122;9.178;9.327;21.934;21.032;0.124;14.168;11.498;11.308;100
"2018-05-08T13:00:00+03:00";0.142;19.65;26.542;27.606;19.869;20.838;13.8;0.206;9.8;11.5;11.181;9.296;9.408;22.117;21.337;0.109;14.3;11.5;11.35;100
"2018-05-08T13:15:00+03:00";0.142;19.758;27.541;28.824;19.961;20.611;13.889;0.228;9.846;11.666;11.283;9.3;9.468;22.268;21.629;0.152;14.374;11.429;11.329;100
"2018-05-08T13:30:00+03:00";0.142;20.643;28.596;29.84;20.879;21.622;14.477;0.208;9.9;11.883;11.562;9.377;9.509;22.423;21.887;0.112;14.962;11.91;11.782;100
"2018-05-08T13:45:00+03:00";0.142;21.192;29.403;30.442;21.359;22.536;14.728;0.207;9.994;11.961;11.592;9.472;9.6;22.533;22.139;0.111;15.241;11.973;11.8;100
"2018-05-08T14:00:00+03:00";0.142;21.484;29.862;30.911;21.761;22.922;14.8;0.206;10.05;12;11.65;9.5;9.616;22.673;22.37;0.11;15.334;12;11.85;100
"2018-05-08T14:15:00+03:00";0.142;21.42;30.667;31.877;21.603;22.353;15.002;0.229;10.1;12.196;11.736;9.513;9.628;22.779;22.564;0.15;15.457;11.851;11.843;100
"2018-05-08T14:30:00+03:00";0.142;21.819;31.4;32.539;22.394;22.712;15.607;0.217;10.108;12.237;11.984;9.6;9.744;22.923;22.776;0.129;16.051;12.221;12.088;100
"2018-05-08T14:45:00+03:00";0.143;22.758;31.937;33.019;22.637;24.252;15.832;0.205;10.2;12.549;12.168;9.661;9.808;23.054;22.964;0.129;16.327;12.442;12.356;100
"2018-05-08T15:00:00+03:00";0.143;22.95;32.342;33.413;23.272;24.577;15.831;0.205;10.242;12.55;12.15;9.716;9.85;23.158;23.15;0.111;16.393;12.53;12.366;100
"2018-05-08T15:15:00+03:00";0.143;22.461;32.723;33.779;22.642;23.454;15.82;0.234;10.3;12.647;12.12;9.751;9.884;23.26;23.342;0.16;16.301;12.266;12.236;100
"2018-05-08T15:30:00+03:00";0.143;22.649;32.994;33.97;23.329;23.691;16.501;0.219;10.309;12.718;12.392;9.802;10;23.417;23.533;0.132;16.988;12.754;12.536;100
"2018-05-08T15:45:00+03:00";0.143;23.383;33.1;34;23.257;24.93;16.62;0.214;10.4;12.881;12.586;9.886;10;23.541;23.671;0.124;17.168;12.941;12.777;100
"2018-05-08T16:00:00+03:00";0.143;23.379;33.1;34;23.764;25.064;16.534;0.205;10.422;12.964;12.533;9.923;10.008;23.651;23.856;0.112;17.112;12.964;12.764;100
"2018-05-08T16:15:00+03:00";0.143;22.507;33.1;33.932;23.046;23.46;16.412;0.251;10.468;12.843;12.36;9.952;10.038;23.738;24.028;0.181;16.929;12.546;12.537;100
"2018-05-08T16:30:00+03:00";0.143;22.672;33.014;33.783;23.441;23.63;17.098;0.219;10.5;13.296;12.779;10;10.101;23.869;24.208;0.133;17.631;13.271;12.842;100
"2018-05-08T16:45:00+03:00";0.143;23.129;32.792;33.453;22.813;24.584;16.992;0.218;10.549;13.322;12.83;10;10.154;23.994;24.374;0.129;17.561;13.254;13.017;100
"2018-05-08T17:00:00+03:00";0.143;22.978;32.447;33.073;23.369;24.509;16.857;0.205;10.6;13.163;12.757;10.037;10.178;24.118;24.551;0.112;17.469;13.179;12.971;100
"2018-05-08T17:15:00+03:00";0.143;21.961;32.08;32.627;22.482;22.846;16.661;0.251;10.6;13.084;12.566;10.023;10.2;24.253;24.706;0.181;17.202;12.749;12.712;100
"2018-05-08T17:30:00+03:00";0.142;21.916;31.628;32.099;22.673;22.769;17.226;0.221;10.6;13.404;12.917;10.1;10.201;24.361;24.87;0.135;17.773;13.376;12.956;100
"2018-05-08T17:45:00+03:00";0.142;22.132;31.053;31.424;21.861;23.388;17.038;0.217;10.654;13.437;12.927;10.108;10.254;24.456;25.033;0.13;17.629;13.353;13.094;100
"2018-05-08T18:00:00+03:00";0.142;21.759;30.442;30.673;22.216;23.108;16.847;0.205;10.692;13.214;12.809;10.122;10.25;24.592;25.173;0.112;17.452;13.222;13.03;100
"2018-05-08T18:15:00+03:00";0.142;20.714;29.79;29.917;21.208;21.397;16.629;0.239;10.7;13.137;12.593;10.114;10.259;24.721;25.289;0.179;17.133;12.84;12.739;100
"2018-05-08T18:30:00+03:00";0.142;20.609;29.184;29.323;21.291;21.294;16.994;0.219;10.7;13.337;12.868;10.169;10.3;24.824;25.423;0.135;17.541;13.331;12.924;100
"2018-05-08T18:45:00+03:00";0.142;20.819;28.641;28.886;20.678;21.902;16.728;0.216;10.7;13.291;12.852;10.154;10.293;24.949;25.564;0.125;17.311;13.288;13.023;100
"2018-05-08T19:00:00+03:00";0.142;20.218;27.669;27.666;20.69;21.293;16.533;0.205;10.7;13.108;12.693;10.155;10.3;25.027;25.685;0.111;17.117;13.124;12.93;100
"2018-05-08T19:15:00+03:00";0.142;19.039;26.547;26.447;19.489;19.587;16.293;0.25;10.7;12.83;12.464;10.109;10.292;25.114;25.807;0.178;16.819;12.769;12.616;100
