"Time";"JN01_TE01";"JN01_TE03";"JN01_TE11";"JN01_TE12";"JN01_TE13";"JN01_TE21";"JN01LM01_FE";"JN01LM01_T1";"JN01LM01_T2";"JN01LM01_Tdiff";"JN02_TE01";"JN02_TE02";"JN02LM01_FE";"JN02LM01_T1";"JN02LM01_T2";"JN02LM01_Tdiff";"KS01LM01_FE";"KS01LM01_T1";"KS01LM01_T2";"KS01LM01_Tdiff"
"2018-03-01T10:00:00+02:00";-0.481;2.246;-0.376;0.03;2.031;2.589;0.319;2.702;-0.409;3.104;13.586;6.754;0;13.517;9.038;4.462;30.016;43.953;38.29;5.657
"2018-03-01T11:00:00+02:00";-0.656;2.055;-0.529;0;1.849;2.413;0.32;2.541;-0.573;3.096;15.271;7.494;0;14.54;9.94;4.619;30.108;43.217;37.779;5.434
"2018-03-01T12:00:00+02:00";-0.708;1.988;-0.596;-0.032;1.714;2.318;0.32;2.452;-0.62;3.095;16.194;8.459;0;15.513;10.828;4.7;30.049;42.424;37.286;5.138
"2018-03-01T13:00:00+02:00";-0.737;1.927;-0.63;-0.097;1.609;2.234;0.321;2.393;-0.691;3.071;17.019;9.319;0;16.523;11.797;4.742;29.732;42.312;37.324;4.986
"2018-03-01T14:00:00+02:00";0.268;1.996;0.299;0.787;1.816;2.337;0.297;2.428;0.344;2.186;17.661;9.782;0;17.361;12.428;4.933;25.417;42.099;37.583;4.504
"2018-03-01T15:00:00+02:00";0.853;2.63;0.856;1.276;2.459;2.99;0.302;3.082;0.969;2.247;18.213;9.951;0;18.196;12.719;5.477;22.559;42.275;38.06;4.2
"2018-03-01T16:00:00+02:00";0.389;3.232;0.453;0.958;2.711;3.463;0.32;3.732;0.6;3.132;18.411;9.947;0;18.5;12.7;5.8;21.666;42.695;37.847;4.847
"2018-03-01T17:00:00+02:00";null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
"2018-03-01T18:00:00+02:00";null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
"2018-03-01T19:00:00+02:00";null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
"2018-03-01T20:00:00+02:00";null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
"2018-03-01T21:00:00+02:00";null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
"2018-03-01T22:00:00+02:00";null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
"2018-03-01T23:00:00+02:00";null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
"2018-03-02T00:00:00+02:00";null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
"2018-03-02T01:00:00+02:00";null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
"2018-03-02T02:00:00+02:00";null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
"2018-03-02T03:00:00+02:00";null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
"2018-03-02T04:00:00+02:00";null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
"2018-03-02T05:00:00+02:00";null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
"2018-03-02T06:00:00+02:00";null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
"2018-03-02T07:00:00+02:00";null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
"2018-03-02T08:00:00+02:00";null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
"2018-03-02T09:00:00+02:00";null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
"2018-03-02T10:00:00+02:00";null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
"2018-03-02T11:00:00+02:00";null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
"2018-03-02T12:00:00+02:00";null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
"2018-03-02T13:00:00+02:00";null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
"2018-03-02T14:00:00+02:00";null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
"2018-03-02T15:00:00+02:00";-1.331;0.545;0.026;0.522;2.688;1.484;0.345;0.881;-1.437;2.326;17.298;9.842;0;17.194;12.6;4.631;28.286;39.256;34.897;4.379
"2018-03-02T16:00:00+02:00";-1.069;1.422;-0.986;-0.474;1.455;1.854;0.32;1.867;-1.035;2.87;18.663;11.48;0;18.548;13.876;4.69;29.526;42.176;37.103;5.075
"2018-03-02T17:00:00+02:00";-1.167;1.446;-1.107;-0.006;1.232;1.784;0.32;1.909;-1.148;3.029;14.857;8.966;0.028;15.517;11.513;4.11;27.298;43.006;37.593;5.414
"2018-03-02T18:00:00+02:00";-0.755;1.496;-0.658;1.354;2.023;2.11;0.319;1.919;-0.703;2.635;5.926;1.265;0.094;6.633;1.971;4.665;25.751;44.094;38.49;5.598
"2018-03-02T19:00:00+02:00";null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
"2018-03-02T20:00:00+02:00";null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
"2018-03-02T21:00:00+02:00";null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
"2018-03-02T22:00:00+02:00";null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
"2018-03-02T23:00:00+02:00";null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
"2018-03-03T00:00:00+02:00";null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
"2018-03-03T01:00:00+02:00";null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
"2018-03-03T02:00:00+02:00";null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
"2018-03-03T03:00:00+02:00";null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
"2018-03-03T04:00:00+02:00";null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
"2018-03-03T05:00:00+02:00";null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
"2018-03-03T06:00:00+02:00";null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
"2018-03-03T07:00:00+02:00";null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
"2018-03-03T08:00:00+02:00";null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
"2018-03-03T09:00:00+02:00";null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
"2018-03-03T10:00:00+02:00";null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
"2018-03-03T11:00:00+02:00";null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
"2018-03-03T12:00:00+02:00";null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
"2018-03-03T13:00:00+02:00";null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
"2018-03-03T14:00:00+02:00";null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
"2018-03-03T15:00:00+02:00";null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
"2018-03-03T16:00:00+02:00";null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
"2018-03-03T17:00:00+02:00";null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
"2018-03-03T18:00:00+02:00";null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
"2018-03-03T19:00:00+02:00";null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
"2018-03-03T20:00:00+02:00";null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
"2018-03-03T21:00:00+02:00";null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
"2018-03-03T22:00:00+02:00";null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
"2018-03-03T23:00:00+02:00";null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
"2018-03-04T00:00:00+02:00";null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
"2018-03-04T01:00:00+02:00";null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
"2018-03-04T02:00:00+02:00";null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
"2018-03-04T03:00:00+02:00";null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
"2018-03-04T04:00:00+02:00";null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
"2018-03-04T05:00:00+02:00";null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
"2018-03-04T06:00:00+02:00";null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
"2018-03-04T07:00:00+02:00";null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
"2018-03-04T08:00:00+02:00";null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
"2018-03-04T09:00:00+02:00";null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
"2018-03-04T10:00:00+02:00";null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
"2018-03-04T11:00:00+02:00";null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
"2018-03-04T12:00:00+02:00";null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
"2018-03-04T13:00:00+02:00";null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
"2018-03-04T14:00:00+02:00";null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
"2018-03-04T15:00:00+02:00";null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
"2018-03-04T16:00:00+02:00";null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
"2018-03-04T17:00:00+02:00";null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
"2018-03-04T18:00:00+02:00";null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
"2018-03-04T19:00:00+02:00";null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
"2018-03-04T20:00:00+02:00";null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
"2018-03-04T21:00:00+02:00";null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
"2018-03-04T22:00:00+02:00";null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
"2018-03-04T23:00:00+02:00";null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
"2018-03-05T00:00:00+02:00";null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
"2018-03-05T01:00:00+02:00";null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
"2018-03-05T02:00:00+02:00";null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
"2018-03-05T03:00:00+02:00";null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
"2018-03-05T04:00:00+02:00";null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
"2018-03-05T05:00:00+02:00";null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
"2018-03-05T06:00:00+02:00";null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
"2018-03-05T07:00:00+02:00";null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
"2018-03-05T08:00:00+02:00";null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
"2018-03-05T09:00:00+02:00";null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
"2018-03-05T10:00:00+02:00";null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
"2018-03-05T11:00:00+02:00";null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
"2018-03-05T12:00:00+02:00";null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
"2018-03-05T13:00:00+02:00";0.079;2;0.136;3.075;3.6;3.034;0.31;2.467;0.201;2.263;9.464;3.393;0.115;10.006;3.892;6.147;29.244;39.849;35.55;4.294
"2018-03-05T14:00:00+02:00";0.151;2.141;0.226;2.511;3.455;3.074;0.312;2.569;0.308;2.295;7.399;2.503;0.1;8.146;3.178;4.977;27.651;39.472;35.112;4.386
"2018-03-05T15:00:00+02:00";1.158;2.527;1.151;2.786;3.434;3.257;0.292;2.935;1.302;1.994;5.533;2.431;0.074;6.281;3.314;2.97;24.225;39.979;35.645;4.328
"2018-03-05T16:00:00+02:00";0.916;2.351;0.913;1.567;2.877;2.957;0.289;2.789;1.089;1.928;6.666;4.291;0.023;6.812;4.381;2.442;22.566;39.703;35.96;3.746
"2018-03-05T17:00:00+02:00";-0.147;2.13;-0.075;0.29;2.07;2.488;0.288;2.588;-0.068;2.658;9.558;6.571;0;9.075;8.192;0.899;20.786;37.626;33.722;3.907
"2018-03-05T18:00:00+02:00";1.297;2.402;1.268;1.639;2.411;2.807;0.267;2.807;1.466;1.567;12.218;7.289;0;12.145;9.414;2.731;21.213;39.327;35.03;4.309
"2018-03-05T19:00:00+02:00";2.358;2.913;2.191;2.559;2.987;3.333;0.253;3.323;2.385;1.224;14.12;7.59;0;13.678;9.764;3.9;21.849;40.946;36.782;4.19
"2018-03-05T20:00:00+02:00";2.104;3.343;2.065;2.497;3.371;3.769;0.287;3.773;2.272;1.737;15.618;8.203;0;15.392;10.555;4.837;22.917;43.746;38.793;4.953
"2018-03-05T21:00:00+02:00";2.105;3.473;2.049;2.472;3.437;3.88;0.295;3.945;2.32;1.81;16.209;8.313;0;15.955;10.714;5.257;22.928;44.043;39.167;4.892
"2018-03-05T22:00:00+02:00";2.641;3.353;2.66;3.108;3.474;3.79;0.266;3.796;2.944;1.147;16.524;8.495;0;16.386;10.802;5.551;23.151;43.525;38.782;4.743
"2018-03-05T23:00:00+02:00";1.56;3.399;1.574;2.02;3.265;3.771;0.302;3.867;1.774;2.208;16.895;9.093;0;16.799;11.316;5.483;25.331;43.409;37.193;6.208
"2018-03-06T00:00:00+02:00";1.189;3.001;1.195;1.621;2.875;3.368;0.301;3.471;1.354;2.26;17.215;9.721;0;17.143;11.952;5.174;29.103;42.903;36.892;6.003
"2018-03-06T01:00:00+02:00";1.003;2.764;1.003;1.438;2.623;3.131;0.3;3.243;1.143;2.213;17.496;10.141;0;17.408;12.54;4.884;30.054;42.646;36.964;5.688
"2018-03-06T02:00:00+02:00";1.011;2.839;1.012;1.451;2.679;3.191;0.297;3.289;1.163;2.27;17.678;10.387;0;17.665;12.891;4.791;29.981;42.992;37.243;5.745
"2018-03-06T03:00:00+02:00";0.978;2.756;0.97;1.39;2.608;3.128;0.297;3.243;1.101;2.263;17.867;10.589;0;17.895;13.152;4.737;30.111;42.883;37.303;5.587
"2018-03-06T04:00:00+02:00";0.992;2.656;0.91;1.303;2.49;3.006;0.296;3.104;1.028;2.225;18.026;10.868;0;18.097;13.461;4.652;30.05;42.927;37.208;5.723
"2018-03-06T05:00:00+02:00";1.006;2.606;1.009;1.424;2.464;2.985;0.3;3.051;1.217;1.985;18.135;11.137;0;18.278;13.784;4.497;29.985;42.81;37.176;5.638
"2018-03-06T06:00:00+02:00";-0.447;2.321;-0.332;0.099;2.023;2.634;0.319;2.841;-0.35;3.182;18.262;11.659;0;18.432;14.142;4.29;29.878;42.62;37.085;5.521
"2018-03-06T07:00:00+02:00";-1.049;1.747;-0.954;-0.161;1.424;2.044;0.321;2.221;-1.006;3.215;16.396;10.501;0.011;17.167;13.314;3.86;30.036;42.998;37.194;5.821
"2018-03-06T08:00:00+02:00";-0.91;1.65;-0.799;0.784;1.995;2.21;0.32;2.098;-0.843;2.966;5.443;1.13;0.075;6.036;1.75;4.299;29.948;42.351;37.06;5.302
"2018-03-06T09:00:00+02:00";-1.143;1.593;-1.079;-0.569;1.415;1.952;0.321;2.04;-1.114;3.156;8.451;4.197;0.001;8.281;5.661;2.621;29.916;41.461;36.254;5.202
"2018-03-06T10:00:00+02:00";-1.362;1.44;-1.285;-0.778;1.131;1.741;0.322;1.893;-1.29;3.185;11.486;6.515;0;11.049;7.797;3.256;29.905;40.953;35.975;4.979
"2018-03-06T11:00:00+02:00";-2.154;0.76;-0.008;1.121;2.11;1.33;0.405;1.234;-2.13;3.356;9.264;7.311;0.063;9.776;8.154;1.911;29.912;40.629;35.816;4.804
"2018-03-06T12:00:00+02:00";-0.629;1.442;-0.528;1.783;2.609;2.314;0.322;1.856;-0.576;2.426;7.109;1.822;0.102;7.837;2.437;5.39;29.917;39.937;35.236;4.709
"2018-03-06T13:00:00+02:00";-0.644;1.701;-0.516;1.074;2.489;2.413;0.319;2.169;-0.574;2.729;5.646;1.41;0.075;6.295;2.078;4.217;29.907;39.584;34.975;4.603
"2018-03-06T14:00:00+02:00";-0.879;1.628;-0.771;0.704;1.788;2.103;0.32;2.104;-0.833;2.934;8.219;4.77;0.041;8.257;4.48;3.777;29.866;39.569;34.922;4.645
"2018-03-06T15:00:00+02:00";-0.36;1.738;-0.243;2.387;2.841;2.583;0.318;2.189;-0.286;2.478;8.297;2.504;0.108;9.01;3.088;5.928;29.572;40.719;35.78;4.95
"2018-03-06T16:00:00+02:00";-0.273;1.918;-0.149;1.574;2.758;2.657;0.318;2.4;-0.201;2.578;5.561;1.376;0.086;6.271;2.21;4.054;28.886;40.987;36.106;4.898
"2018-03-06T17:00:00+02:00";-0.511;1.877;-0.396;0.324;2.193;2.42;0.319;2.345;-0.425;2.749;6.94;3.845;0.026;7.103;4.109;2.965;26.655;41.71;36.366;5.343
"2018-03-06T18:00:00+02:00";null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
"2018-03-06T19:00:00+02:00";2.391;2.271;2.614;3.074;2.598;2.801;0.222;2.73;2.902;0.378;12.904;6.616;0;12.907;8.994;3.923;24.739;41.974;37.479;4.511
"2018-03-06T20:00:00+02:00";1.81;2.578;2.045;2.534;2.867;3.1;0.279;3.011;2.54;0.822;14.675;6.975;0;14.058;9.517;4.542;24.528;42.514;37.57;4.967
"2018-03-06T21:00:00+02:00";1.367;2.908;1.316;1.734;2.838;3.321;0.306;3.362;1.5;2.049;15.268;7.505;0;14.708;9.918;4.79;25.047;43.196;37.69;5.519
"2018-03-06T22:00:00+02:00";0.326;2.997;0.401;0.858;2.738;3.33;0.329;3.469;0.548;2.929;15.865;7.797;0;15.545;10.127;5.4;27.425;43.898;37.559;6.344
"2018-03-06T23:00:00+02:00";0.922;2.558;0.901;1.306;2.42;2.93;0.296;3.026;1.058;2.079;16.315;8.059;0;16.096;10.505;5.582;29.256;43.669;37.583;6.084
"2018-03-07T00:00:00+02:00";0.797;2.615;0.83;1.229;2.478;2.989;0.292;3.091;0.991;2.221;16.794;8.305;0;16.668;10.836;5.831;29.988;43.659;37.836;5.826
"2018-03-07T01:00:00+02:00";0.621;2.426;0.692;1.081;2.265;2.79;0.296;2.909;0.762;2.267;17.195;8.93;0;17.044;11.274;5.771;30.023;43.646;37.806;5.851
"2018-03-07T02:00:00+02:00";0.423;2.17;0.48;0.874;2.034;2.549;0.29;2.684;0.561;2.248;17.524;9.549;0;17.347;11.942;5.388;30.052;43.86;38.026;5.813
"2018-03-07T03:00:00+02:00";0.134;2.353;0.129;0.526;2.072;2.689;0.314;2.852;0.106;2.779;17.715;9.896;0;17.61;12.373;5.221;30.05;44.428;38.364;6.054
"2018-03-07T04:00:00+02:00";0.316;2.365;0.378;0.771;2.149;2.719;0.307;2.839;0.468;2.462;17.876;10.014;0;17.878;12.71;5.198;30.027;44.77;38.556;6.208
"2018-03-07T05:00:00+02:00";0.051;2.224;0.156;0.573;1.985;2.569;0.306;2.713;0.223;2.55;18.032;10.357;0;18.093;12.986;5.079;30.087;44.878;38.673;6.201
"2018-03-07T06:00:00+02:00";-0.95;1.764;-0.845;-0.333;1.445;2.073;0.32;2.252;-0.867;3.11;18.168;10.966;0;18.221;13.466;4.768;30.058;44.381;38.504;5.873
"2018-03-07T07:00:00+02:00";-1.305;1.492;-1.229;-0.731;1.144;1.769;0.322;1.96;-1.26;3.204;18.279;11.338;0;18.338;13.956;4.352;30.066;44.206;38.181;6.024
"2018-03-07T08:00:00+02:00";-2.225;0.88;0.091;0.936;1.885;1.311;0.404;1.35;-2.216;3.573;18.3;10.931;0;18.441;14.134;4.29;30.019;44.055;38.059;6.013
"2018-03-07T09:00:00+02:00";-1.12;1.169;-1.023;-0.498;1.733;1.806;0.323;1.592;-1.039;2.629;18.392;10.913;0;18.678;13.85;4.844;29.973;43.391;37.852;5.52
"2018-03-07T10:00:00+02:00";-1.349;1.303;-1.283;0.566;1.397;1.749;0.321;1.764;-1.335;3.083;11.996;5.988;0.057;13.003;7.861;5.149;30.008;41.781;36.731;5.054
"2018-03-07T11:00:00+02:00";-0.678;1.541;-0.574;2.289;2.595;2.358;0.319;1.993;-0.635;2.625;8.758;2.466;0.11;9.284;2.933;6.349;29.868;41.142;36.236;4.937
"2018-03-07T12:00:00+02:00";-0.242;1.789;-0.14;3.178;3.244;2.768;0.318;2.248;-0.176;2.433;10.503;3.613;0.12;11.005;3.995;6.99;29.978;40.943;36.172;4.756
"2018-03-07T13:00:00+02:00";0.203;2.04;0.278;4.123;3.956;3.203;0.316;2.504;0.342;2.164;12.011;4.85;0.133;12.621;5.153;7.461;29.72;40.655;36.002;4.662
"2018-03-07T14:00:00+02:00";1.725;2.57;1.745;5.993;4.796;3.813;0.296;2.995;1.857;1.617;12.859;6.254;0.129;13.49;6.598;6.886;26.67;40.95;36.486;4.448
"2018-03-07T15:00:00+02:00";2.926;3.295;2.92;7.219;5.525;4.535;0.29;3.693;3.108;1.369;13.267;7.179;0.124;13.942;7.574;6.378;21.617;40.883;36.939;3.955
"2018-03-07T16:00:00+02:00";3.281;3.897;3.275;6.619;5.863;5.072;0.294;4.285;3.552;1.474;11.855;6.471;0.11;12.584;7.037;5.559;19.089;41.316;37.046;4.271
"2018-03-07T17:00:00+02:00";2.901;3.88;2.861;5.662;5.501;4.918;0.289;4.311;3.034;1.77;10.136;5.401;0.101;10.868;5.896;4.996;18.14;41.499;37.327;4.17
"2018-03-07T18:00:00+02:00";4.083;4.075;4.08;5.491;5.412;4.954;0.261;4.442;4.253;1.121;6.991;5.045;0.068;7.841;5.8;2.033;18.169;42.461;37.966;4.514
"2018-03-07T19:00:00+02:00";3.892;4.394;3.924;4.836;5.214;5.116;0.268;4.756;4.222;1.186;5.853;4.559;0.057;6.708;5.548;1.168;18.187;42.661;38.208;4.443
"2018-03-07T20:00:00+02:00";3.869;4.478;3.813;4.525;4.975;5.079;0.277;4.84;4.101;1.157;5.402;4.717;0.045;6.191;5.442;0.814;18.286;42.981;38.42;4.57
"2018-03-07T21:00:00+02:00";3.609;4.401;3.579;4.056;4.76;4.946;0.281;4.775;3.764;1.451;7.182;5.436;0.014;7.213;6.331;0.855;20.088;43.06;37.608;5.454
"2018-03-07T22:00:00+02:00";3.149;4.14;3.098;3.504;4.296;4.628;0.277;4.544;3.202;1.609;10.454;6.484;0;10.054;8.555;1.533;22.613;43.481;38.456;5.015
"2018-03-07T23:00:00+02:00";2.732;4.078;2.725;3.133;4.159;4.546;0.294;4.445;3.046;1.654;13.018;6.882;0;13.496;8.976;4.522;22.806;43.595;38.697;4.888
"2018-03-08T00:00:00+02:00";2.991;3.941;2.989;3.679;4.041;4.389;0.274;4.359;3.216;1.445;11.88;6.232;0.016;12.586;8.41;4.175;23.451;43.677;38.554;5.121
"2018-03-08T01:00:00+02:00";1.921;3.73;1.944;2.501;3.829;4.196;0.306;4.164;2.107;2.218;6.731;4.578;0.018;6.824;5.16;1.697;25.983;43.248;37.069;6.169
"2018-03-08T02:00:00+02:00";1.22;3.279;1.215;1.652;3.185;3.669;0.309;3.759;1.449;2.392;10.096;6.275;0;9.82;8.133;1.655;29.37;43.344;37.167;6.183
"2018-03-08T03:00:00+02:00";1.151;2.947;1.159;1.58;2.873;3.345;0.296;3.408;1.341;2.207;12.682;7.106;0;12.744;9.126;3.618;30.012;43.141;37.421;5.706
"2018-03-08T04:00:00+02:00";1.006;2.828;1.027;1.472;2.726;3.214;0.301;3.3;1.186;2.228;14.433;7.583;0;14.023;9.807;4.22;29.971;43.408;37.549;5.873
"2018-03-08T05:00:00+02:00";1.019;2.873;1.043;1.482;2.756;3.258;0.293;3.343;1.258;2.218;15.305;7.803;0;14.841;10.192;4.678;30.074;43.624;37.797;5.845
"2018-03-08T06:00:00+02:00";-0.51;2.195;-0.388;0.563;2.183;2.628;0.318;2.701;-0.412;3.121;9.579;4.402;0.034;10.37;6.093;4.286;29.995;43.284;37.584;5.709
"2018-03-08T07:00:00+02:00";-0.824;1.888;-0.711;-0.224;1.717;2.25;0.32;2.372;-0.714;3.075;8.468;5.194;0.001;8.142;6.306;1.836;29.952;43.394;37.585;5.824
"2018-03-08T08:00:00+02:00";-1.143;1.648;-1.068;-0.549;1.368;1.995;0.321;2.113;-1.079;3.19;11.188;6.09;0;10.759;8.171;2.589;30.069;42.336;37.128;5.214
"2018-03-08T09:00:00+02:00";-1.313;1.474;-1.236;-0.726;1.17;1.78;0.322;1.928;-1.25;3.17;13.465;7.008;0;13.236;9.186;4.05;29.944;41.341;36.301;5.036
"2018-03-08T10:00:00+02:00";-1.36;1.424;-1.285;-0.785;1.089;1.721;0.322;1.904;-1.31;3.2;15.334;8.949;0;14.569;10.682;3.872;29.913;40.161;35.766;4.398
"2018-03-08T11:00:00+02:00";-0.93;1.504;-0.84;1.555;1.849;2.06;0.32;1.956;-0.908;2.828;7.615;2.083;0.091;8.653;3.332;5.309;29.949;39.75;35.224;4.526
"2018-03-08T12:00:00+02:00";-0.315;1.825;-0.209;1.93;2.626;2.54;0.318;2.278;-0.264;2.539;6.853;1.829;0.095;7.533;2.569;4.97;29.178;39.448;35.115;4.329
"2018-03-08T13:00:00+02:00";0.867;2.214;0.897;2.6;2.979;2.906;0.295;2.62;0.922;1.952;5.809;2.275;0.078;6.548;3.079;3.47;24.528;39.17;34.939;4.241
"2018-03-08T14:00:00+02:00";1.117;2.613;1.128;2.549;3.218;3.255;0.295;3.076;1.291;1.994;5.391;2.36;0.067;6.103;3.218;2.889;19.628;39.351;35.381;3.987
"2018-03-08T15:00:00+02:00";1.481;2.853;1.408;1.809;3.047;3.354;0.3;3.295;1.612;1.889;8.519;5.976;0.002;8.268;6.605;1.68;18.058;39.601;35.908;3.699
"2018-03-08T16:00:00+02:00";1.522;2.762;1.471;1.89;2.819;3.203;0.284;3.223;1.752;1.687;11.578;7.535;0;11.339;9.478;1.854;18.051;40.127;36.323;3.809
"2018-03-08T17:00:00+02:00";0.976;2.827;0.88;1.271;2.689;3.211;0.304;3.317;0.966;2.419;14.188;8.387;0;13.749;10.353;3.402;18.062;40.619;36.567;4.039
